,activity,before_break,date,event,h1,h2,h3,h4,h5,player,type
3494,indy,True,2017-08-22 16:00:00,Oklahoma State #2,0.0,0.008333333333333333,0.016666666666666666,0.0,0.0,linebacker,tues
3492,indy,True,2017-08-22 16:05:00,Oklahoma State #2,0.008333333333333333,0.0,0.0,0.0,0.0,linebacker,tues
3493,indy,True,2017-08-22 16:05:00,Oklahoma State #2,0.0,0.008333333333333333,0.0,0.0,0.0,linebacker,tues
3491,skell vs. offense,True,2017-08-22 16:10:00,Oklahoma State #2,0.013888888888888888,0.0,0.0,0.0,0.0,linebacker,tues
3490,skell vs. offense,True,2017-08-22 16:15:00,Oklahoma State #2,0.013888888888888888,0.0,0.0,0.0,0.0,linebacker,tues
3489,team situation,True,2017-08-22 16:20:00,Oklahoma State #2,0.0,0.0,0.0125,0.0,0.0,def tackle,tues
3488,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0125,0.0,0.0,0.0,0.0,def end,tues
3487,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0,0.0,0.0125,0.0,0.0,tight end,tues
3486,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0125,0.0,0.0,0.0,0.0,running back,tues
3485,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0125,0.0,0.0,0.0,0.0,off tackle,tues
3484,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0125,0.0,0.0,0.0,0.0,off guard,tues
3483,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.025,0.0,0.0,0.0,0.0,def tackle,tues
3482,run session-blitz,False,2017-08-22 16:35:00,Oklahoma State #2,0.013333333333333334,0.0,0.0,0.0,0.0,off guard,tues
3481,run session-blitz,False,2017-08-22 16:45:00,Oklahoma State #2,0.0,0.006666666666666667,0.0,0.0,0.0,off tackle,tues
3480,run session-blitz,False,2017-08-22 16:45:00,Oklahoma State #2,0.0,0.006666666666666667,0.0,0.0,0.0,off guard,tues
3475,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.0,tight end,tues
3474,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,0.0,0.013888888888888888,0.0,0.0,0.0,safety,tues
3476,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,0.0,0.013888888888888888,0.0,0.0,0.0,linebacker,tues
3479,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,0.013888888888888888,0.0,0.0,0.0,0.0,tight end,tues
3477,pass rush,False,2017-08-22 16:50:00,Oklahoma State #2,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,off guard,tues
3478,pass rush,False,2017-08-22 16:50:00,Oklahoma State #2,0.0,0.0,0.020833333333333332,0.0,0.0,def end,tues
3473,skell vs. scouts,False,2017-08-22 16:55:00,Oklahoma State #2,0.013888888888888888,0.0,0.0,0.0,0.0,tight end,tues
3472,pass rush,False,2017-08-22 16:55:00,Oklahoma State #2,0.020833333333333332,0.0,0.0,0.0,0.0,def tackle,tues
3471,skell vs. scouts,False,2017-08-22 16:55:00,Oklahoma State #2,0.013888888888888888,0.0,0.0,0.0,0.0,tight end,tues
3470,pass rush,False,2017-08-22 16:55:00,Oklahoma State #2,0.0,0.020833333333333332,0.0,0.0,0.0,def end,tues
3469,pass rush,False,2017-08-22 16:55:00,Oklahoma State #2,0.0,0.020833333333333332,0.0,0.0,0.0,off guard,tues
3468,team vs. scouts,False,2017-08-22 17:00:00,Oklahoma State #2,0.005,0.005,0.0,0.0,0.0,tight end,tues
3467,team vs. scouts,False,2017-08-22 17:05:00,Oklahoma State #2,0.005,0.0,0.0,0.0,0.0,def end,tues
3466,team vs. scouts,False,2017-08-22 17:05:00,Oklahoma State #2,0.005,0.0,0.0,0.0,0.0,off guard,tues
3465,team vs. scouts,False,2017-08-22 17:05:00,Oklahoma State #2,0.005,0.0,0.0,0.0,0.0,safety,tues
3464,team vs. scouts,False,2017-08-22 17:10:00,Oklahoma State #2,0.005,0.0,0.0,0.0,0.0,off guard,tues
3459,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.0,0.0,0.005,0.0,running back,tues
3460,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.005,0.0,0.0,0.0,0.0,off tackle,tues
3462,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.02,0.0,0.0,0.0,0.0,off guard,tues
3463,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.0,0.0,0.005,0.0,tight end,tues
3461,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.0,0.005,0.0,0.0,tight end,tues
3458,team vs. scouts,False,2017-08-22 17:20:00,Oklahoma State #2,0.0,0.0,0.0,0.005,0.0,tight end,tues
3457,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.0125,0.0,0.0,0.0,0.0,off guard,tues
3456,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.0,0.0125,0.0,0.0,0.0,tight end,tues
3455,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.0125,0.0,0.0,0.0,0.0,off tackle,tues
3454,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.0125,0.0,0.0,0.0,0.0,linebacker,tues
3452,post,False,2017-08-22 17:30:00,Oklahoma State #2,,,,,,off guard,tues
3453,post,False,2017-08-22 17:30:00,Oklahoma State #2,,,,,,tight end,tues
3451,pre,True,2017-08-23 15:40:00,Oklahoma State #3,0.075,0.0125,0.0,0.0,0.0,off guard,wed
3450,pre,True,2017-08-23 15:40:00,Oklahoma State #3,0.0125,0.0,0.0,0.0,0.0,tight end,wed
3449,pat/fg,True,2017-08-23 15:45:00,Oklahoma State #3,0.02,0.0,0.0,0.0,0.0,off tackle,wed
3448,pat/fg,True,2017-08-23 15:45:00,Oklahoma State #3,0.0,0.0,0.02,0.0,0.0,linebacker,wed
3447,punt,True,2017-08-23 15:50:00,Oklahoma State #3,0.020833333333333332,0.0,0.0,0.0,0.0,running back,wed
3446,indy,True,2017-08-23 15:50:00,Oklahoma State #3,0.03125,0.0,0.0,0.0,0.0,off tackle,wed
3445,indy,True,2017-08-23 16:00:00,Oklahoma State #3,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,safety,wed
3444,indy,True,2017-08-23 16:00:00,Oklahoma State #3,0.008333333333333333,0.0,0.0,0.0,0.0,cornerback,wed
3443,indy,True,2017-08-23 16:15:00,Oklahoma State #3,0.0,0.041666666666666664,0.0,0.0,0.0,def end,wed
3441,team situation,True,2017-08-23 16:20:00,Oklahoma State #3,0.0125,0.0,0.0,0.0,0.0,def end,wed
3440,team situation,True,2017-08-23 16:20:00,Oklahoma State #3,0.0,0.0125,0.0,0.0,0.0,tight end,wed
3442,team situation,True,2017-08-23 16:20:00,Oklahoma State #3,0.0125,0.0,0.0,0.0,0.0,off guard,wed
3439,run session vs. scouts,True,2017-08-23 16:30:00,Oklahoma State #3,0.004347826086956522,0.0,0.0,0.0,0.0,def end,wed
3438,pap,True,2017-08-23 16:30:00,Oklahoma State #3,0.0,0.0,0.0,0.0125,0.0,running back,wed
3437,pap,True,2017-08-23 16:30:00,Oklahoma State #3,0.0125,0.0125,0.0,0.0,0.0,off guard,wed
3436,pap,True,2017-08-23 16:30:00,Oklahoma State #3,0.0,0.0125,0.0,0.0,0.0,off tackle,wed
3435,run session vs. scouts,True,2017-08-23 16:30:00,Oklahoma State #3,0.0,0.008695652173913044,0.0,0.0,0.0,def tackle,wed
3434,run session vs. scouts,True,2017-08-23 16:35:00,Oklahoma State #3,0.004347826086956522,0.0,0.0,0.0,0.0,cornerback,wed
3433,pap,False,2017-08-23 16:40:00,Oklahoma State #3,0.025,0.0,0.0,0.0,0.0,off guard,wed
3432,pap,False,2017-08-23 16:40:00,Oklahoma State #3,0.0,0.0375,0.0,0.0125,0.0,tight end,wed
3431,run session vs. scouts,True,2017-08-23 16:40:00,Oklahoma State #3,0.0,0.004347826086956522,0.0,0.0,0.0,linebacker,wed
3430,run session vs. scouts,True,2017-08-23 16:45:00,Oklahoma State #3,0.004347826086956522,0.0,0.0,0.0,0.0,def end,wed
3429,run session,False,2017-08-23 16:45:00,Oklahoma State #3,0.013333333333333334,0.006666666666666667,0.006666666666666667,0.0,0.006666666666666667,tight end,wed
3423,run session vs. scouts,True,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.0,0.0,0.0,0.004347826086956522,def end,wed
3424,run session vs. scouts,True,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.004347826086956522,0.0,0.0,0.0,def tackle,wed
3425,run session vs. scouts,True,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.0,0.0,0.004347826086956522,0.0,def end,wed
3427,run session,False,2017-08-23 16:50:00,Oklahoma State #3,0.013333333333333334,0.0,0.0,0.006666666666666667,0.0,tight end,wed
3428,run session,False,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.006666666666666667,0.0,0.0,0.0,off tackle,wed
3426,run session,False,2017-08-23 16:50:00,Oklahoma State #3,0.006666666666666667,0.0,0.0,0.0,0.0,tight end,wed
3422,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.006666666666666667,0.0,0.0,0.0,0.0,tight end,wed
3421,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.0,0.0,0.006666666666666667,0.0,0.0,tight end,wed
3420,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.006666666666666667,0.0,0.0,0.0,0.0,off tackle,wed
3419,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,off guard,wed
3418,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.006666666666666667,0.0,0.0,0.0,0.0,off guard,wed
3417,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.013333333333333334,0.006666666666666667,0.0,0.0,0.0,off tackle,wed
3416,run session vs. scouts,False,2017-08-23 16:55:00,Oklahoma State #3,0.004347826086956522,0.0,0.0,0.0,0.0,linebacker,wed
3415,pass rush,False,2017-08-23 17:00:00,Oklahoma State #3,0.10416666666666667,0.020833333333333332,0.0,0.0,0.0,off guard,wed
3414,pass rush,False,2017-08-23 17:00:00,Oklahoma State #3,0.020833333333333332,0.0,0.0,0.0,0.0,def tackle,wed
3413,skell vs. scouts,False,2017-08-23 17:00:00,Oklahoma State #3,0.0,0.0,0.013888888888888888,0.013888888888888888,0.0,running back,wed
3412,skell vs. scouts,False,2017-08-23 17:00:00,Oklahoma State #3,0.0,0.0,0.013888888888888888,0.0,0.0,tight end,wed
3411,skell vs. scouts,False,2017-08-23 17:05:00,Oklahoma State #3,0.013888888888888888,0.0,0.0,0.0,0.0,tight end,wed
3410,skell vs. scouts,False,2017-08-23 17:05:00,Oklahoma State #3,0.013888888888888888,0.0,0.0,0.0,0.0,tight end,wed
3408,team vs. scouts,False,2017-08-23 17:15:00,Oklahoma State #3,0.0,0.005,0.0,0.0,0.0,off tackle,wed
3409,team vs. scouts,False,2017-08-23 17:15:00,Oklahoma State #3,0.005,0.0,0.0,0.0,0.0,off guard,wed
3404,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,0.01,0.0,0.0,0.0,0.0,off guard,wed
3407,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,0.0,0.01,0.0,0.0,0.0,running back,wed
3406,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,0.005,0.005,0.0,0.0,0.0,off guard,wed
3405,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,0.005,0.0,0.0,0.0,0.0,off tackle,wed
3402,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.005,0.0,0.0,0.0,0.0,off guard,wed
3401,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.01,0.0,0.005,0.0,0.0,off tackle,wed
3400,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.005,0.0,0.0,0.0,0.0,def tackle,wed
3403,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.005,0.0,0.0,0.0,0.0,running back,wed
3399,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.0125,0.0,0.0,0.0,0.0,off guard,wed
3398,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.0125,0.0,0.0,0.0,0.0,running back,wed
3397,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.0125,0.0125,0.0,0.0,0.0,off guard,wed
3396,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.0,0.0125,0.0,0.0,0.0,tight end,wed
3395,post-practice/kickoff,False,2017-08-23 17:35:00,Oklahoma State #3,0.0,0.0125,0.0,0.0125,0.0,tight end,wed
3394,post-practice/kickoff,False,2017-08-23 17:35:00,Oklahoma State #3,0.0,0.0125,0.0,0.0,0.0,off guard,wed
3393,indy,True,2017-08-24 15:35:00,Oklahoma State Scrim,0.03125,0.0,0.0,0.0,0.0,off guard,scrimmage
3392,indy,True,2017-08-24 15:35:00,Oklahoma State Scrim,0.0,0.03125,0.0,0.0,0.0,off tackle,scrimmage
3391,punt,False,2017-08-24 15:45:00,Oklahoma State Scrim,0.0,0.020833333333333332,0.0,0.0,0.0,def tackle,scrimmage
3389,scrimmage,False,2017-08-24 15:55:00,Oklahoma State Scrim,0.0033333333333333335,0.0,0.0,0.0,0.0,running back,scrimmage
3390,scrimmage,False,2017-08-24 15:55:00,Oklahoma State Scrim,0.0,0.0016666666666666668,0.0,0.0,0.0,linebacker,scrimmage
3388,scrimmage,False,2017-08-24 16:00:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,def end,scrimmage
3387,scrimmage,False,2017-08-24 16:00:00,Oklahoma State Scrim,0.0,0.0,0.0016666666666666668,0.0,0.0,wide receiver,scrimmage
3386,scrimmage,False,2017-08-24 16:00:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,running back,scrimmage
3385,scrimmage,False,2017-08-24 16:05:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,tight end,scrimmage
3384,scrimmage,False,2017-08-24 16:05:00,Oklahoma State Scrim,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,running back,scrimmage
3383,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,def end,scrimmage
3382,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.0,0.0016666666666666668,0.0,0.0,0.0,off guard,scrimmage
3381,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.0033333333333333335,0.0,0.0,0.0,0.0,running back,scrimmage
3380,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.0,0.0,0.0016666666666666668,0.0,0.0,def tackle,scrimmage
3379,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,off guard,scrimmage
3378,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,linebacker,scrimmage
3377,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,cornerback,scrimmage
3376,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.0,0.0016666666666666668,0.0,0.0,0.0,def tackle,scrimmage
3374,scrimmage,False,2017-08-24 16:20:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,linebacker,scrimmage
3375,scrimmage,False,2017-08-24 16:20:00,Oklahoma State Scrim,0.0,0.0016666666666666668,0.0,0.0,0.0,def tackle,scrimmage
3373,scrimmage,False,2017-08-24 16:25:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,linebacker,scrimmage
3371,scrimmage,False,2017-08-24 16:30:00,Oklahoma State Scrim,0.0016666666666666668,0.0,0.0,0.0,0.0,cornerback,scrimmage
3372,scrimmage,False,2017-08-24 16:30:00,Oklahoma State Scrim,0.0,0.0,0.0016666666666666668,0.0,0.0,linebacker,scrimmage
3370,scrimmage,False,2017-08-24 16:35:00,Oklahoma State Scrim,0.0033333333333333335,0.0,0.0,0.0,0.0,off tackle,scrimmage
3369,scrimmage,False,2017-08-24 16:35:00,Oklahoma State Scrim,0.0,0.0016666666666666668,0.0,0.0,0.0,tight end,scrimmage
3368,scrimmage,False,2017-08-24 16:45:00,Oklahoma State Scrim,0.0033333333333333335,0.0,0.0,0.0,0.0,def tackle,scrimmage
3367,pre,True,2017-08-25 15:40:00,Oklahoma State #5,0.013888888888888888,0.0,0.0,0.0,0.0,off tackle,tues
3366,indy,True,2017-08-25 15:50:00,Oklahoma State #5,0.0,0.03125,0.0,0.0,0.0,off guard,tues
3365,indy,True,2017-08-25 15:55:00,Oklahoma State #5,0.0,0.03125,0.0,0.0,0.0,def end,tues
3364,kor,True,2017-08-25 15:55:00,Oklahoma State #5,0.020833333333333332,0.0,0.0,0.0,0.0,linebacker,tues
3363,indy,True,2017-08-25 16:00:00,Oklahoma State #5,0.0,0.0,0.0,0.008333333333333333,0.0,linebacker,tues
3362,team situation,True,2017-08-25 16:20:00,Oklahoma State #5,0.013888888888888888,0.0,0.0,0.0,0.0,off guard,tues
3361,team situation,True,2017-08-25 16:20:00,Oklahoma State #5,0.013888888888888888,0.0,0.0,0.0,0.0,off guard,tues
3360,team situation,True,2017-08-25 16:25:00,Oklahoma State #5,0.0125,0.0,0.0,0.0,0.0,def end,tues
3359,team situation,True,2017-08-25 16:25:00,Oklahoma State #5,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,tight end,tues
3355,team situation,False,2017-08-25 16:30:00,Oklahoma State #5,0.0,0.0125,0.0,0.0,0.0,def end,tues
3356,team situation,False,2017-08-25 16:30:00,Oklahoma State #5,0.0,0.0125,0.0,0.0,0.0,linebacker,tues
3358,team situation,False,2017-08-25 16:30:00,Oklahoma State #5,0.0125,0.0,0.0,0.0,0.0,cornerback,tues
3357,team situation,False,2017-08-25 16:30:00,Oklahoma State #5,0.0,0.0125,0.0,0.0,0.0,def tackle,tues
3354,run session-blitz,False,2017-08-25 16:35:00,Oklahoma State #5,0.0,0.014814814814814814,0.0,0.0,0.0,off guard,tues
3353,run session,False,2017-08-25 16:40:00,Oklahoma State #5,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,def tackle,tues
3352,run session,False,2017-08-25 16:40:00,Oklahoma State #5,0.0,0.006666666666666667,0.0,0.0,0.0,def end,tues
3351,run session-blitz,False,2017-08-25 16:40:00,Oklahoma State #5,0.0,0.007407407407407407,0.0,0.0,0.0,off tackle,tues
3350,run session,False,2017-08-25 16:40:00,Oklahoma State #5,0.006666666666666667,0.0,0.0,0.0,0.0,def end,tues
3349,run session-blitz,False,2017-08-25 16:45:00,Oklahoma State #5,0.0,0.007407407407407407,0.0,0.0,0.0,tight end,tues
3348,run session-blitz,False,2017-08-25 16:45:00,Oklahoma State #5,0.007407407407407407,0.0,0.0,0.0,0.0,off guard,tues
3347,run session-blitz,False,2017-08-25 16:45:00,Oklahoma State #5,0.007407407407407407,0.0,0.0,0.0,0.0,off guard,tues
3346,pass rush,False,2017-08-25 16:50:00,Oklahoma State #5,0.020833333333333332,0.0,0.0,0.0,0.0,off guard,tues
3345,pass rush,False,2017-08-25 16:50:00,Oklahoma State #5,0.0,0.0,0.020833333333333332,0.0,0.0,def tackle,tues
3344,pass rush,False,2017-08-25 16:55:00,Oklahoma State #5,0.0,0.0,0.020833333333333332,0.0,0.0,def tackle,tues
3343,pass rush,False,2017-08-25 16:55:00,Oklahoma State #5,0.020833333333333332,0.0,0.0,0.0,0.0,def end,tues
3342,team vs. scouts,False,2017-08-25 17:05:00,Oklahoma State #5,0.0,0.005,0.0,0.0,0.0,def end,tues
3340,team vs. scouts,False,2017-08-25 17:10:00,Oklahoma State #5,0.005555555555555555,0.0,0.0,0.0,0.0,off guard,tues
3341,team vs. scouts,False,2017-08-25 17:10:00,Oklahoma State #5,0.0,0.005,0.0,0.0,0.0,cornerback,tues
3337,team vs. scouts,False,2017-08-25 17:15:00,Oklahoma State #5,0.005,0.0,0.0,0.0,0.0,def tackle,tues
3339,team vs. scouts,False,2017-08-25 17:15:00,Oklahoma State #5,0.01111111111111111,0.0,0.0,0.0,0.0,off guard,tues
3338,team vs. scouts,False,2017-08-25 17:15:00,Oklahoma State #5,0.0,0.0,0.005555555555555555,0.0,0.0,tight end,tues
3336,team vs. scouts,False,2017-08-25 17:20:00,Oklahoma State #5,0.0,0.005,0.0,0.0,0.0,linebacker,tues
3335,team vs. scouts,False,2017-08-25 17:20:00,Oklahoma State #5,0.0,0.005,0.0,0.0,0.0,linebacker,tues
3334,post-practice/kickoff,False,2017-08-25 17:25:00,Oklahoma State #5,0.013888888888888888,0.0,0.0,0.0,0.0,off guard,tues
3333,pre,True,2017-08-26 10:35:00,Oklahoma State #6,0.027777777777777776,0.0,0.0,0.0,0.0,off tackle,wed
3332,pre,True,2017-08-26 10:40:00,Oklahoma State #6,0.013888888888888888,0.0,0.0,0.0,0.0,off tackle,wed
3331,pat/fg,True,2017-08-26 10:45:00,Oklahoma State #6,0.02,0.02,0.0,0.0,0.0,linebacker,wed
3330,indy,True,2017-08-26 10:50:00,Oklahoma State #6,0.03125,0.0,0.0,0.0,0.0,off guard,wed
3329,indy,True,2017-08-26 10:55:00,Oklahoma State #6,0.03125,0.0,0.0,0.0,0.0,off tackle,wed
3328,indy,True,2017-08-26 11:10:00,Oklahoma State #6,0.0,0.020833333333333332,0.0,0.0,0.0,def end,wed
3327,team situation,True,2017-08-26 11:25:00,Oklahoma State #6,0.0,0.0125,0.0,0.0,0.0,def end,wed
3326,team situation,True,2017-08-26 11:25:00,Oklahoma State #6,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,tight end,wed
3325,team situation,True,2017-08-26 11:25:00,Oklahoma State #6,0.0,0.0125,0.0,0.0,0.0,linebacker,wed
3324,team situation,True,2017-08-26 11:25:00,Oklahoma State #6,0.0125,0.0,0.0,0.0,0.0,def tackle,wed
3320,team situation,False,2017-08-26 11:30:00,Oklahoma State #6,0.0125,0.0,0.0,0.0,0.0,linebacker,wed
3321,pap,True,2017-08-26 11:30:00,Oklahoma State #6,0.013888888888888888,0.0,0.0,0.0,0.0,off tackle,wed
3322,team situation,False,2017-08-26 11:30:00,Oklahoma State #6,0.0,0.0,0.0125,0.0,0.0,def end,wed
3323,pap,True,2017-08-26 11:30:00,Oklahoma State #6,0.013888888888888888,0.0,0.0,0.0,0.0,running back,wed
3319,pap,True,2017-08-26 11:35:00,Oklahoma State #6,0.0,0.013888888888888888,0.0,0.0,0.0,off guard,wed
3318,run session vs. scouts,False,2017-08-26 11:45:00,Oklahoma State #6,0.0,0.004347826086956522,0.0,0.0,0.0,def end,wed
3317,run session,False,2017-08-26 11:50:00,Oklahoma State #6,0.007407407407407407,0.0,0.0,0.0,0.0,off guard,wed
3316,run session,False,2017-08-26 11:50:00,Oklahoma State #6,0.0,0.007407407407407407,0.0,0.0,0.0,tight end,wed
3315,run session,False,2017-08-26 11:55:00,Oklahoma State #6,0.007407407407407407,0.0,0.0,0.0,0.0,off guard,wed
3314,run session,False,2017-08-26 11:55:00,Oklahoma State #6,0.007407407407407407,0.0,0.0,0.0,0.0,tight end,wed
3313,run session,False,2017-08-26 11:55:00,Oklahoma State #6,0.0,0.007407407407407407,0.0,0.0,0.0,off guard,wed
3312,run session vs. scouts,False,2017-08-26 11:55:00,Oklahoma State #6,0.004347826086956522,0.0,0.0,0.0,0.0,def end,wed
3311,skell vs. scouts,False,2017-08-26 12:00:00,Oklahoma State #6,0.0,0.016666666666666666,0.0,0.0,0.0,tight end,wed
