,activity,before_break,date,event,h2,h3,h4,h5,pcode,player,ptype,type,day
3803,post-practice/kickoff,post,2017-08-12 11:55:00,fall camp practice #11,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-12
3802,pat/fg,pre,2017-08-13 11:50:00,fall camp practice #12,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3801,pat/fg,pre,2017-08-13 11:50:00,fall camp practice #12,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3800,indy,pre,2017-08-13 12:00:00,fall camp practice #12,2.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3797,otb,pre,2017-08-13 12:05:00,fall camp practice #12,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-13
3796,otb,pre,2017-08-13 12:05:00,fall camp practice #12,0.0,1.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-13
3799,otb,pre,2017-08-13 12:05:00,fall camp practice #12,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3798,otb,pre,2017-08-13 12:05:00,fall camp practice #12,0.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-13
3795,indy,pre,2017-08-13 12:15:00,fall camp practice #12,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3794,inside/1on1,pre,2017-08-13 12:20:00,fall camp practice #12,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3793,inside/1on1,pre,2017-08-13 12:20:00,fall camp practice #12,0.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-13
3792,1on1,pre,2017-08-13 12:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-13
3791,inside,pre,2017-08-13 12:20:00,fall camp practice #12,2.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3790,inside/1on1,pre,2017-08-13 12:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-13
3782,inside/1on1,pre,2017-08-13 12:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3783,inside/1on1,pre,2017-08-13 12:25:00,fall camp practice #12,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-13
3784,inside/1on1,pre,2017-08-13 12:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3781,1on1,pre,2017-08-13 12:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-13
3786,inside,pre,2017-08-13 12:25:00,fall camp practice #12,2.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3787,inside/1on1,pre,2017-08-13 12:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3788,inside/1on1,pre,2017-08-13 12:25:00,fall camp practice #12,0.0,2.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3785,inside,pre,2017-08-13 12:25:00,fall camp practice #12,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3789,inside,pre,2017-08-13 12:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3780,skell vs. def,pre,2017-08-13 12:30:00,fall camp practice #12,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,camp,2017-08-13
3779,skell vs. def,pre,2017-08-13 12:30:00,fall camp practice #12,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,camp,2017-08-13
3778,skell vs. offense,pre,2017-08-13 12:35:00,fall camp practice #12,0.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-13
3777,skell vs. def,pre,2017-08-13 12:35:00,fall camp practice #12,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,camp,2017-08-13
3776,team situation,pre,2017-08-13 12:40:00,fall camp practice #12,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3775,team situation,pre,2017-08-13 12:40:00,fall camp practice #12,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-13
3774,team situation,pre,2017-08-13 12:45:00,fall camp practice #12,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3773,team situation,post,2017-08-13 12:50:00,fall camp practice #12,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3772,skell vs. def,post,2017-08-13 13:00:00,fall camp practice #12,0.0,0.0,1.0,0.0,te,tight end,offensive,camp,2017-08-13
3771,pass rush,post,2017-08-13 13:05:00,fall camp practice #12,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3766,team w/ 3s,post,2017-08-13 13:10:00,fall camp practice #12,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3770,team w/ 3s,post,2017-08-13 13:10:00,fall camp practice #12,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3769,team w/ 3s,post,2017-08-13 13:10:00,fall camp practice #12,0.0,0.0,0.0,0.0,safety,safety,defensive,camp,2017-08-13
3768,team w/ 3s,post,2017-08-13 13:10:00,fall camp practice #12,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3767,team w/ 3s,post,2017-08-13 13:10:00,fall camp practice #12,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3760,team vs. offense,post,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3761,team vs. def,post,2017-08-13 13:15:00,fall camp practice #12,1.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3759,team vs. def,post,2017-08-13 13:15:00,fall camp practice #12,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-13
3763,team vs. offense,post,2017-08-13 13:15:00,fall camp practice #12,0.0,1.0,1.0,0.0,de,def end,defensive,camp,2017-08-13
3764,team vs. def,post,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-13
3762,team vs. def,post,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3765,team vs. offense,post,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-13
3753,team vs. offense,post,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3754,team vs. def,post,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-13
3758,team vs. offense,post,2017-08-13 13:20:00,fall camp practice #12,2.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3756,team vs. def,post,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3755,team vs. offense,post,2017-08-13 13:20:00,fall camp practice #12,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3757,team vs. def,post,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-13
3752,team vs. offense,post,2017-08-13 13:25:00,fall camp practice #12,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-13
3751,team vs. offense,post,2017-08-13 13:25:00,fall camp practice #12,1.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3750,team vs. def,post,2017-08-13 13:25:00,fall camp practice #12,1.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3749,team vs. def,post,2017-08-13 13:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3748,team vs. def,post,2017-08-13 13:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-13
3747,team vs. offense,post,2017-08-13 13:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3746,team vs. def,post,2017-08-13 13:25:00,fall camp practice #12,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-13
3745,team vs. def,post,2017-08-13 13:30:00,fall camp practice #12,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3744,post-practice/turn over,post,2017-08-13 13:40:00,fall camp practice #12,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3743,post-practice/turn over,post,2017-08-13 13:45:00,fall camp practice #12,1.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-13
3742,post-practice,post,2017-08-13 13:45:00,fall camp practice #12,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-13
3741,indy,pre,2017-08-14 09:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3739,indy,pre,2017-08-14 09:50:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3740,indy,pre,2017-08-14 09:50:00,fall camp practice #13,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3738,indy,pre,2017-08-14 10:00:00,fall camp practice #13,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3736,indy,pre,2017-08-14 10:05:00,fall camp practice #13,1.0,0.0,0.0,1.0,de,def end,defensive,camp,2017-08-14
3735,otb,pre,2017-08-14 10:05:00,fall camp practice #13,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-14
3734,indy,pre,2017-08-14 10:05:00,fall camp practice #13,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3733,indy,pre,2017-08-14 10:05:00,fall camp practice #13,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3732,otb,pre,2017-08-14 10:05:00,fall camp practice #13,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3737,otb,pre,2017-08-14 10:05:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3731,inside,pre,2017-08-14 10:10:00,fall camp practice #13,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-14
3730,inside/1on1,pre,2017-08-14 10:10:00,fall camp practice #13,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3729,inside/1on1,pre,2017-08-14 10:10:00,fall camp practice #13,1.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3728,skell vs. offense,pre,2017-08-14 10:25:00,fall camp practice #13,0.0,2.0,0.0,0.0,safety,safety,defensive,camp,2017-08-14
3727,skell vs. def,pre,2017-08-14 10:25:00,fall camp practice #13,0.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-14
3726,skell vs. def,pre,2017-08-14 10:25:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3725,indy,pre,2017-08-14 10:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-14
3724,skell vs. def,pre,2017-08-14 10:25:00,fall camp practice #13,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-14
3720,team situation,pre,2017-08-14 10:30:00,fall camp practice #13,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3723,team situation,pre,2017-08-14 10:30:00,fall camp practice #13,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-14
3722,team situation,pre,2017-08-14 10:30:00,fall camp practice #13,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3721,team situation,pre,2017-08-14 10:30:00,fall camp practice #13,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3719,team situation,pre,2017-08-14 10:35:00,fall camp practice #13,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3718,team situation,post,2017-08-14 10:40:00,fall camp practice #13,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3717,skell vs. def,post,2017-08-14 10:45:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3716,skell vs. def,post,2017-08-14 10:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-14
3715,skell vs. def,post,2017-08-14 10:45:00,fall camp practice #13,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-14
3714,pass rush,post,2017-08-14 10:45:00,fall camp practice #13,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-14
3713,skell vs. offense,post,2017-08-14 10:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3712,skell vs. def,post,2017-08-14 10:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3711,skell vs. offense,post,2017-08-14 10:50:00,fall camp practice #13,2.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3710,skell vs. def,post,2017-08-14 10:50:00,fall camp practice #13,0.0,0.0,1.0,0.0,te,tight end,offensive,camp,2017-08-14
3709,skell vs. def,post,2017-08-14 10:55:00,fall camp practice #13,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3708,team w/ 3s,post,2017-08-14 11:00:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3706,team vs. def,post,2017-08-14 11:10:00,fall camp practice #13,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3707,team vs. def,post,2017-08-14 11:10:00,fall camp practice #13,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3705,team vs. def,post,2017-08-14 11:15:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3704,team vs. def,post,2017-08-14 11:15:00,fall camp practice #13,1.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-14
3703,team vs. offense,post,2017-08-14 11:15:00,fall camp practice #13,2.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3702,team vs. offense,post,2017-08-14 11:15:00,fall camp practice #13,0.0,0.0,1.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3701,team vs. def,post,2017-08-14 11:15:00,fall camp practice #13,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3700,team vs. def,post,2017-08-14 11:20:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3699,team vs. offense,post,2017-08-14 11:20:00,fall camp practice #13,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3698,team vs. offense,post,2017-08-14 11:20:00,fall camp practice #13,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-14
3697,team vs. offense,post,2017-08-14 11:20:00,fall camp practice #13,3.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3696,team vs. def,post,2017-08-14 11:20:00,fall camp practice #13,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-14
3695,team vs. def,post,2017-08-14 11:20:00,fall camp practice #13,0.0,1.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3689,team vs. def,post,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3688,team vs. def,post,2017-08-14 11:25:00,fall camp practice #13,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3690,team vs. def,post,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-14
3687,team vs. def,post,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-14
3692,team vs. def,post,2017-08-14 11:25:00,fall camp practice #13,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-14
3694,team vs. offense,post,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,1.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3691,team vs. offense,post,2017-08-14 11:25:00,fall camp practice #13,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-14
3693,team vs. offense,post,2017-08-14 11:25:00,fall camp practice #13,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3686,post-practice/turn over,post,2017-08-14 11:30:00,fall camp practice #13,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3685,post-practice/turn over,post,2017-08-14 11:35:00,fall camp practice #13,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-14
3684,post-practice/turn over,post,2017-08-14 11:35:00,fall camp practice #13,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-14
3683,post-practice,post,2017-08-14 11:35:00,fall camp practice #13,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-14
3682,pre,pre,2017-08-16 09:35:00,fall camp practice #14,1.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-16
3681,pre,pre,2017-08-16 09:35:00,fall camp practice #14,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
3680,indy,pre,2017-08-16 09:45:00,fall camp practice #14,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3679,indy,pre,2017-08-16 09:45:00,fall camp practice #14,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3678,indy,pre,2017-08-16 09:50:00,fall camp practice #14,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-16
3677,indy,pre,2017-08-16 09:50:00,fall camp practice #14,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3676,otb,pre,2017-08-16 09:55:00,fall camp practice #14,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-16
3675,otb,pre,2017-08-16 09:55:00,fall camp practice #14,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-16
3674,indy,pre,2017-08-16 10:00:00,fall camp practice #14,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3664,inside/1on1,pre,2017-08-16 10:15:00,fall camp practice #14,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3665,inside,pre,2017-08-16 10:15:00,fall camp practice #14,1.0,1.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-16
3666,inside/1on1,pre,2017-08-16 10:15:00,fall camp practice #14,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-16
3667,inside,pre,2017-08-16 10:15:00,fall camp practice #14,0.0,2.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3671,inside/1on1,pre,2017-08-16 10:15:00,fall camp practice #14,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3669,inside,pre,2017-08-16 10:15:00,fall camp practice #14,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3670,inside/1on1,pre,2017-08-16 10:15:00,fall camp practice #14,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-16
3672,inside/1on1,pre,2017-08-16 10:15:00,fall camp practice #14,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
3673,1on1,pre,2017-08-16 10:15:00,fall camp practice #14,1.0,0.0,0.0,0.0,safety,safety,defensive,camp,2017-08-16
3668,inside/1on1,pre,2017-08-16 10:15:00,fall camp practice #14,0.0,1.0,1.0,0.0,te,tight end,offensive,camp,2017-08-16
3663,skell vs. def,pre,2017-08-16 10:20:00,fall camp practice #14,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3662,indy,pre,2017-08-16 10:20:00,fall camp practice #14,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3661,skell vs. def,pre,2017-08-16 10:20:00,fall camp practice #14,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
3660,indy,pre,2017-08-16 10:20:00,fall camp practice #14,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3659,indy,pre,2017-08-16 10:25:00,fall camp practice #14,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3658,indy,pre,2017-08-16 10:25:00,fall camp practice #14,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3654,team situation,pre,2017-08-16 10:35:00,fall camp practice #14,2.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-16
3655,team situation,pre,2017-08-16 10:35:00,fall camp practice #14,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3656,team situation,pre,2017-08-16 10:35:00,fall camp practice #14,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3657,team situation,pre,2017-08-16 10:35:00,fall camp practice #14,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-16
3653,team situation,post,2017-08-16 10:40:00,fall camp practice #14,2.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3652,team situation,post,2017-08-16 10:40:00,fall camp practice #14,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3651,pass rush,post,2017-08-16 10:55:00,fall camp practice #14,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3650,skell vs. def,post,2017-08-16 10:55:00,fall camp practice #14,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-16
3649,skell vs. def,post,2017-08-16 10:55:00,fall camp practice #14,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3648,team w/ 3s,post,2017-08-16 11:00:00,fall camp practice #14,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3647,team w/ 3s,post,2017-08-16 11:00:00,fall camp practice #14,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
3646,team vs. offense,post,2017-08-16 11:05:00,fall camp practice #14,0.0,0.0,1.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3645,team vs. def,post,2017-08-16 11:05:00,fall camp practice #14,2.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-16
3644,team vs. def,post,2017-08-16 11:05:00,fall camp practice #14,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-16
3643,team vs. def,post,2017-08-16 11:05:00,fall camp practice #14,0.0,2.0,2.0,0.0,te,tight end,offensive,camp,2017-08-16
3642,team vs. def,post,2017-08-16 11:05:00,fall camp practice #14,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3641,team vs. def,post,2017-08-16 11:05:00,fall camp practice #14,0.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-16
3638,team vs. def,post,2017-08-16 11:10:00,fall camp practice #14,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3637,team vs. offense,post,2017-08-16 11:10:00,fall camp practice #14,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3640,team vs. offense,post,2017-08-16 11:10:00,fall camp practice #14,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3639,team vs. def,post,2017-08-16 11:10:00,fall camp practice #14,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
3636,team vs. def,post,2017-08-16 11:15:00,fall camp practice #14,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
3635,team vs. def,post,2017-08-16 11:15:00,fall camp practice #14,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
3634,team vs. offense,post,2017-08-16 11:15:00,fall camp practice #14,0.0,1.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-16
3633,team vs. def,post,2017-08-16 11:15:00,fall camp practice #14,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3624,team vs. def,post,2017-08-16 11:20:00,fall camp practice #14,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,camp,2017-08-16
3625,team vs. offense,post,2017-08-16 11:20:00,fall camp practice #14,3.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-16
3626,team vs. offense,post,2017-08-16 11:20:00,fall camp practice #14,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-16
3627,team vs. offense,post,2017-08-16 11:20:00,fall camp practice #14,1.0,0.0,0.0,0.0,safety,safety,defensive,camp,2017-08-16
3629,team vs. offense,post,2017-08-16 11:20:00,fall camp practice #14,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-16
3630,team vs. def,post,2017-08-16 11:20:00,fall camp practice #14,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3631,team vs. def,post,2017-08-16 11:20:00,fall camp practice #14,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-16
3632,team vs. def,post,2017-08-16 11:20:00,fall camp practice #14,1.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-16
